Id,Label,timeset,modularity_class,indegree,outdegree,Degree,componentnumber,strongcompnum,weighted indegree,weighted outdegree,Weighted Degree
joserovira,joserovira,,3,0,3,3,0,2252,0,3,3
MutuaAbogacia,MutuaAbogacia,,5,3,1,4,0,900,3,1,4
psicolengua,psicolengua,,0,0,2,2,0,2253,0,2,2
ivnxti_,ivnxti_,,0,0,0,0,0,0,0,0,0
ASPE_SPrivada,ASPE_SPrivada,,0,0,0,0,0,0,0,0,0
eSportsRCCelta,eSportsRCCelta,,10,1,0,1,0,151,1,0,1
andaira_coop,andaira_coop,,3,2,0,2,0,1131,2,0,2
IKIngenieria,IKIngenieria,,0,0,0,0,0,0,0,0,0
Jachaki,Jachaki,,0,0,0,0,0,0,0,0,0
santisaborido,santisaborido,,0,0,0,0,0,0,0,0,0
mananaempieza,mananaempieza,,13,0,2,2,0,2254,0,2,2
silviabrito8,silviabrito8,,0,0,0,0,0,0,0,0,0
olvidoandujar,olvidoandujar,,0,0,0,0,0,0,0,0,0
TeruelExiste_,TeruelExiste_,,15,1,0,1,0,625,1,0,1
feministaycule,feministaycule,,0,0,0,0,0,0,0,0,0
franalhendin,franalhendin,,5,1,0,1,0,2049,1,0,1
_Angel_Roman,_Angel_Roman,,0,0,0,0,0,0,0,0,0
losdelvolcan,losdelvolcan,,1,1,0,1,0,1764,1,0,1
BejobFormacion,BejobFormacion,,4,1,6,7,0,1922,1,6,7
REDTORRES_com,REDTORRES_com,,0,0,0,0,0,0,0,0,0
RAMONFORCADA,RAMONFORCADA,,11,1,0,1,0,1591,1,0,1
nucliweb,nucliweb,,0,0,0,0,0,0,0,0,0
EVHijasCaridadE,EVHijasCaridadE,,0,0,0,0,0,0,0,0,0
Mluissarubio,Mluissarubio,,9,2,4,6,0,784,2,4,6
VanessaFeijoo40,VanessaFeijoo40,,0,0,0,0,0,0,0,0,0
CrisBarreiro_,CrisBarreiro_,,0,0,0,0,0,0,0,0,0
biblio_Icalpa,biblio_Icalpa,,0,0,0,0,0,0,0,0,0
agrotuitter,agrotuitter,,9,2,0,2,0,1199,2,0,2
J_SanMartin,J_SanMartin,,0,0,0,0,0,0,0,0,0
iculum_,iculum_,,14,1,0,1,0,1268,1,0,1
CsXilxes,CsXilxes,,0,0,0,0,0,0,0,0,0
Amparis1959,Amparis1959,,11,0,2,2,0,2255,0,2,2
ialpuente,ialpuente,,0,0,0,0,0,0,0,0,0
__joana,__joana,,4,0,2,2,0,2256,0,2,2
marcevalera,marcevalera,,0,0,0,0,0,0,0,0,0
hezkuntzasandra,hezkuntzasandra,,0,0,0,0,0,0,0,0,0
JoseBlasco27,JoseBlasco27,,0,0,0,0,0,0,0,0,0
antomova,antomova,,0,0,0,0,0,0,0,0,0
ianuacoeli,ianuacoeli,,0,0,0,0,0,0,0,0,0
Naitec_CT,Naitec_CT,,10,0,2,2,0,2257,0,2,2
cfelya,cfelya,,9,1,0,1,0,498,1,0,1
CLARAISABELGAR4,CLARAISABELGAR4,,16,0,2,2,0,2258,0,2,2
mlalanda,mlalanda,,3,3,0,3,0,556,3,0,3
acayrosanchez,acayrosanchez,,5,1,1,2,0,577,1,1,2
HirisCare,HirisCare,,0,0,0,0,0,0,0,0,0
rafenu,rafenu,,0,0,0,0,0,0,0,0,0
juancarlosvigol,juancarlosvigol,,0,0,0,0,0,0,0,0,0
enlavicaria,enlavicaria,,0,0,0,0,0,0,0,0,0
Ferran73,Ferran73,,0,0,0,0,0,0,0,0,0
cuenca,cuenca,,10,1,0,1,0,2178,1,0,1
CantabriaOnline,CantabriaOnline,,0,0,0,0,0,0,0,0,0
ISotosa,ISotosa,,3,2,0,2,0,248,2,0,2
GVAturisme,GVAturisme,,10,2,0,2,0,104,2,0,2
DGobiernoCeuta,DGobiernoCeuta,,0,0,0,0,0,0,0,0,0
helena_rivers,helena_rivers,,8,0,2,2,0,2259,0,2,2
AEDyR_es,AEDyR_es,,1,1,3,4,0,2260,1,3,4
elemmental_com,elemmental_com,,0,0,0,0,0,0,0,0,0
Murdiario,Murdiario,,8,4,0,4,0,801,4,0,4
avaliasgr,avaliasgr,,0,0,0,0,0,0,0,0,0
javiercelaya,javiercelaya,,1,2,0,2,0,1982,2,0,2
eldiariomurcia,eldiariomurcia,,13,3,0,3,0,254,3,0,3
PPartaicolonia,PPartaicolonia,,3,0,2,2,0,2261,0,2,2
c_jucil,c_jucil,,11,1,0,1,0,2241,1,0,1
JavierdelBarri0,JavierdelBarri0,,0,0,0,0,0,0,0,0,0
jarigo123,jarigo123,,0,0,0,0,0,0,0,0,0
EUROPEDIRECTLSP,EUROPEDIRECTLSP,,0,0,7,7,0,2262,0,7,7
Ildefonso_Polo,Ildefonso_Polo,,0,0,0,0,0,0,0,0,0
magda_peral,magda_peral,,0,0,0,0,0,0,0,0,0
rosa8_rm,rosa8_rm,,0,0,0,0,0,0,0,0,0
Papesyrunas,Papesyrunas,,13,0,2,2,0,2263,0,2,2
SergioMacia7,SergioMacia7,,2,0,2,2,0,2264,0,2,2
ConanGrs,ConanGrs,,0,0,0,0,0,0,0,0,0
MdoInformatica,MdoInformatica,,0,0,0,0,0,0,0,0,0
Mar_teve,Mar_teve,,1,1,0,1,0,1291,1,0,1
digitalshadow76,digitalshadow76,,0,0,0,0,0,0,0,0,0
mnhinojo,mnhinojo,,9,1,0,1,0,1010,1,0,1
Gemamirondiaz,Gemamirondiaz,,0,0,0,0,0,0,0,0,0
jiclemente,jiclemente,,13,1,2,3,0,2176,1,2,3
LidiaAquinoMor2,LidiaAquinoMor2,,0,0,0,0,0,0,0,0,0
ETSIAMCordoba,ETSIAMCordoba,,16,9,5,14,0,267,9,5,14
TorrasLuis,TorrasLuis,,4,2,1,3,0,1698,2,1,3
galpon,galpon,,0,0,0,0,0,0,0,0,0
AbeluriaCoop,AbeluriaCoop,,0,0,0,0,0,0,0,0,0
BillGatos,BillGatos,,0,0,0,0,0,0,0,0,0
Karmelec1960,Karmelec1960,,6,0,1,1,0,2265,0,1,1
pscmpsoe,pscmpsoe,,13,1,2,3,0,1887,1,2,3
paberlo,paberlo,,0,0,0,0,0,0,0,0,0
noticiasgal,noticiasgal,,0,0,0,0,0,0,0,0,0
CIRIEC_Esp,CIRIEC_Esp,,3,1,1,2,0,2083,1,1,2
jlmunozb,jlmunozb,,0,0,0,0,0,0,0,0,0
B4S1L33,B4S1L33,,0,0,0,0,0,0,0,0,0
david2digital,david2digital,,0,0,0,0,0,0,0,0,0
Cibitec21,Cibitec21,,10,0,2,2,0,2266,0,2,2
EscuelaFEF,EscuelaFEF,,9,0,2,2,0,2267,0,2,2
CatalinaBarcel4,CatalinaBarcel4,,0,0,0,0,0,0,0,0,0
cibermarikiya,cibermarikiya,,3,5,0,5,0,1008,5,0,5
Caminogarciam,Caminogarciam,,9,1,0,1,0,2207,1,0,1
la_informacion,la_informacion,,0,0,0,0,0,0,0,0,0
AMA_audiovisual,AMA_audiovisual,,0,0,0,0,0,0,0,0,0
brujomonetario,brujomonetario,,0,0,0,0,0,0,0,0,0
cristinavarro,cristinavarro,,0,0,0,0,0,0,0,0,0
FcodelPozo,FcodelPozo,,0,0,0,0,0,0,0,0,0
juanechaurre,juanechaurre,,3,0,2,2,0,2268,0,2,2
foronuevosretos,foronuevosretos,,13,2,0,2,0,216,2,0,2
JonayRLpez,JonayRLpez,,0,0,0,0,0,0,0,0,0
erkarlitros,erkarlitros,,0,0,0,0,0,0,0,0,0
pablo_x_lopez,pablo_x_lopez,,13,0,3,3,0,2269,0,3,3
claramzas,claramzas,,0,0,0,0,0,0,0,0,0
tonifrancesp,tonifrancesp,,14,1,0,1,0,2270,1,0,1
KabelSistemas,KabelSistemas,,1,4,2,6,0,872,4,2,6
Samsagaz71,Samsagaz71,,0,0,0,0,0,0,0,0,0
garcianagore,garcianagore,,9,14,2,16,0,278,14,2,16
rgalbareda,rgalbareda,,0,0,0,0,0,0,0,0,0
MadridEmprende,MadridEmprende,,4,0,3,3,0,2271,0,3,3
NachodePinedo,NachodePinedo,,0,0,0,0,0,0,0,0,0
javialquezar,javialquezar,,0,0,0,0,0,0,0,0,0
BorjaIzqFecyt,BorjaIzqFecyt,,0,0,0,0,0,0,0,0,0
pepesdart,pepesdart,,0,0,0,0,0,0,0,0,0
ugtmalaga,ugtmalaga,,0,0,0,0,0,0,0,0,0
CGAlcalaRabesa,CGAlcalaRabesa,,0,0,0,0,0,0,0,0,0
SalesforceES,SalesforceES,,13,2,1,3,0,1608,2,1,3
angelsampi,angelsampi,,11,3,3,6,0,417,3,3,6
destrozayhuye,destrozayhuye,,0,0,0,0,0,0,0,0,0
BoschErnesto,BoschErnesto,,0,0,0,0,0,0,0,0,0
RM_Nalapa,RM_Nalapa,,11,0,2,2,0,2272,0,2,2
parccientificuv,parccientificuv,,16,5,0,5,0,454,5,0,5
Alex5107,Alex5107,,0,0,0,0,0,0,0,0,0
danieldomingo98,danieldomingo98,,0,0,0,0,0,0,0,0,0
mariajo20035355,mariajo20035355,,0,0,0,0,0,0,0,0,0
VIAEmpresa_es,VIAEmpresa_es,,3,2,0,2,0,172,2,0,2
JEscusol,JEscusol,,0,0,0,0,0,0,0,0,0
ceeitvr,ceeitvr,,0,0,0,0,0,0,0,0,0
ayt0r,ayt0r,,13,0,1,1,0,2273,0,1,1
Sodenavarra,Sodenavarra,,10,1,1,2,0,1370,1,1,2
CoCaIAsociacion,CoCaIAsociacion,,0,0,0,0,0,0,0,0,0
Kode_Eskola,Kode_Eskola,,0,0,0,0,0,0,0,0,0
KhrisTeBe,KhrisTeBe,,0,0,0,0,0,0,0,0,0
xabieririarte,xabieririarte,,0,0,0,0,0,0,0,0,0
AMaruganc,AMaruganc,,0,0,0,0,0,0,0,0,0
Teresaperezcep1,Teresaperezcep1,,11,0,5,5,0,2274,0,5,5
AlacantiTv,AlacantiTv,,0,0,0,0,0,0,0,0,0
fragoso_rubio,fragoso_rubio,,0,0,0,0,0,0,0,0,0
infoHIDRAQUA,infoHIDRAQUA,,1,4,2,6,0,303,4,2,6
josegbarcos,josegbarcos,,0,0,0,0,0,0,0,0,0
Kostas6969K,Kostas6969K,,0,0,0,0,0,0,0,0,0
CFGonzalez11,CFGonzalez11,,4,2,0,2,0,918,2,0,2
dialogoslideres,dialogoslideres,,0,0,0,0,0,0,0,0,0
aurorab933,aurorab933,,0,0,0,0,0,0,0,0,0
viverovillaverd,viverovillaverd,,0,0,0,0,0,0,0,0,0
noticanarias,noticanarias,,0,0,0,0,0,0,0,0,0
Alicia_agro,Alicia_agro,,0,0,0,0,0,0,0,0,0
Nadal97836660,Nadal97836660,,0,0,0,0,0,0,0,0,0
El_Profe_Teban,El_Profe_Teban,,0,0,0,0,0,0,0,0,0
Amephu,Amephu,,1,0,2,2,0,2275,0,2,2
CamaraLanzarote,CamaraLanzarote,,0,2,2,4,0,2214,2,2,4
idis_research,idis_research,,10,1,0,1,0,154,1,0,1
Henrique_Agf,Henrique_Agf,,0,0,0,0,0,0,0,0,0
vayavacacom,vayavacacom,,8,2,0,2,0,582,2,0,2
toniicaria,toniicaria,,0,0,0,0,0,0,0,0,0
Olgaruba1,Olgaruba1,,0,0,0,0,0,0,0,0,0
AGomezBelsue,AGomezBelsue,,0,0,0,0,0,0,0,0,0
IvanParro1,IvanParro1,,6,0,1,1,0,2276,0,1,1
ULL,ULL,,0,1,1,2,0,2218,1,1,2
UGTAnd_OAS,UGTAnd_OAS,,13,0,2,2,0,2277,0,2,2
ASHALAlmeria,ASHALAlmeria,,0,0,2,2,0,2278,0,2,2
_alfredodiaz_,_alfredodiaz_,,0,0,0,0,0,0,0,0,0
EIDU_UAH,EIDU_UAH,,0,0,0,0,0,0,0,0,0
rscambiental,rscambiental,,0,0,0,0,0,0,0,0,0
BigData_uc3m,BigData_uc3m,,9,2,2,4,0,839,2,2,4
lomejordemadrid,lomejordemadrid,,0,0,0,0,0,0,0,0,0
emulenews,emulenews,,0,0,0,0,0,0,0,0,0
MarietaG5,MarietaG5,,0,0,0,0,0,0,0,0,0
amparo_gonzales,amparo_gonzales,,0,0,0,0,0,0,0,0,0
pilarmonzonzgz,pilarmonzonzgz,,0,0,0,0,0,0,0,0,0
OfiPaML,OfiPaML,,0,0,0,0,0,0,0,0,0
GDR_Jerez,GDR_Jerez,,0,0,0,0,0,0,0,0,0
PalcongresVLC,PalcongresVLC,,10,2,3,5,0,372,2,3,5
cibernos,cibernos,,0,0,0,0,0,0,0,0,0
Ferrancm,Ferrancm,,0,0,0,0,0,0,0,0,0
ufpasturias,ufpasturias,,0,0,0,0,0,0,0,0,0
IPeraltaSanitas,IPeraltaSanitas,,12,2,0,2,0,325,2,0,2
estela_lpez,estela_lpez,,0,0,0,0,0,0,0,0,0
ADEGI,ADEGI,,0,0,4,4,0,2279,0,4,4
seidor,seidor,,9,3,1,4,0,125,3,1,4
danimartinalgo,danimartinalgo,,0,0,0,0,0,0,0,0,0
JuanCar_Sevilla,JuanCar_Sevilla,,9,0,2,2,0,2280,0,2,2
BizkaiaEmprende,BizkaiaEmprende,,0,0,0,0,0,0,0,0,0
KPMG_Impulsa,KPMG_Impulsa,,0,0,0,0,0,0,0,0,0
CiudadanoRober,CiudadanoRober,,4,0,3,3,0,2281,0,3,3
InvestigINVEPA,InvestigINVEPA,,0,3,0,3,0,334,3,0,3
PodemRipollet,PodemRipollet,,6,0,2,2,0,2282,0,2,2
JaenJunta,JaenJunta,,0,0,0,0,0,0,0,0,0
eugeniaflore,eugeniaflore,,0,0,0,0,0,0,0,0,0
aptki,aptki,,0,0,0,0,0,0,0,0,0
Helvetia_ES,Helvetia_ES,,0,0,0,0,0,0,0,0,0
aidi_aso,aidi_aso,,0,0,0,0,0,0,0,0,0
biocat_es,biocat_es,,16,0,1,1,0,2283,0,1,1
Benitez_Jones,Benitez_Jones,,0,0,0,0,0,0,0,0,0
unintendedbear,unintendedbear,,0,0,0,0,0,0,0,0,0
_andreag23_,_andreag23_,,0,0,0,0,0,0,0,0,0
EparejoCs,EparejoCs,,0,0,0,0,0,0,0,0,0
Krx,Krx,,0,0,0,0,0,0,0,0,0
formentera20,formentera20,,9,0,1,1,0,2284,0,1,1
jlnoise,jlnoise,,15,6,1,7,0,311,6,1,7
Digital_MgBox,Digital_MgBox,,10,0,2,2,0,2285,0,2,2
GVAagroambient,GVAagroambient,,0,0,0,0,0,0,0,0,0
practicaseguras,practicaseguras,,16,0,2,2,0,2286,0,2,2
artesap,artesap,,0,0,0,0,0,0,0,0,0
merce_blitz,merce_blitz,,0,0,0,0,0,0,0,0,0
Medicsen_ES,Medicsen_ES,,0,0,0,0,0,0,0,0,0
makroESP,makroESP,,2,2,0,2,0,449,2,0,2
EPAndalucia,EPAndalucia,,11,1,0,1,0,2171,1,0,1
ckyfrijolito,ckyfrijolito,,0,0,0,0,0,0,0,0,0
avalos_morer,avalos_morer,,9,0,4,4,0,2288,0,4,4
TSCompetitiva,TSCompetitiva,,0,0,0,0,0,0,0,0,0
workINcompany,workINcompany,,0,0,0,0,0,0,0,0,0
suezES,suezES,,0,0,0,0,0,0,0,0,0
vejinor,vejinor,,0,0,0,0,0,0,0,0,0
nacer343,nacer343,,0,0,0,0,0,0,0,0,0
veraeikon3,veraeikon3,,0,0,0,0,0,0,0,0,0
PrensaNC,PrensaNC,,6,1,0,1,0,2092,1,0,1
CambiaAviles,CambiaAviles,,0,0,0,0,0,0,0,0,0
Oasis250397,Oasis250397,,0,0,0,0,0,0,0,0,0
juleniturbe,juleniturbe,,0,0,0,0,0,0,0,0,0
mariariquelme,mariariquelme,,3,0,2,2,0,2289,0,2,2
OceanoTic,OceanoTic,,0,0,0,0,0,0,0,0,0
iElenaR,iElenaR,,8,0,2,2,0,2290,0,2,2
AsturiasMundial,AsturiasMundial,,8,0,2,2,0,2292,0,2,2
susobermello,susobermello,,0,0,0,0,0,0,0,0,0
cescG14,cescG14,,0,0,0,0,0,0,0,0,0
europapress_tv,europapress_tv,,0,0,0,0,0,0,0,0,0
Cmota,Cmota,,16,0,2,2,0,2293,0,2,2
capilagloria,capilagloria,,0,0,0,0,0,0,0,0,0
condedelamaza,condedelamaza,,0,0,0,0,0,0,0,0,0
vicentecervera,vicentecervera,,11,0,2,2,0,2294,0,2,2
EuropaOlimpia,EuropaOlimpia,,0,0,0,0,0,0,0,0,0
EnthecSolutions,EnthecSolutions,,0,0,0,0,0,0,0,0,0
Alberto1719,Alberto1719,,0,0,0,0,0,0,0,0,0
onethatsavesme,onethatsavesme,,0,0,0,0,0,0,0,0,0
manufernandezba,manufernandezba,,0,0,0,0,0,0,0,0,0
ciimurcia,ciimurcia,,9,0,2,2,0,2295,0,2,2
s_p_paris,s_p_paris,,0,0,0,0,0,0,0,0,0
carloscubillo,carloscubillo,,0,0,0,0,0,0,0,0,0
mkdirecto,mkdirecto,,9,8,0,8,0,190,8,0,8
CamaraPalencia,CamaraPalencia,,0,0,0,0,0,0,0,0,0
El_Nacco,El_Nacco,,0,0,0,0,0,0,0,0,0
AlfonsoRomay,AlfonsoRomay,,0,0,0,0,0,0,0,0,0
adelpozos,adelpozos,,0,0,0,0,0,0,0,0,0
jezis,jezis,,12,0,2,2,0,2296,0,2,2
MEDIATOOLStv,MEDIATOOLStv,,1,2,3,5,0,2297,2,3,5
MartaGu24093641,MartaGu24093641,,13,0,3,3,0,2298,0,3,3
1Aleixandre,1Aleixandre,,0,0,0,0,0,0,0,0,0
soltraleon,soltraleon,,0,0,0,0,0,0,0,0,0
iplacsic,iplacsic,,0,0,0,0,0,0,0,0,0
alberto_au,alberto_au,,8,0,3,3,0,2299,0,3,3
rocafilosofal,rocafilosofal,,0,0,0,0,0,0,0,0,0
AnaTema11,AnaTema11,,0,0,0,0,0,0,0,0,0
queerspaceboyBM,queerspaceboyBM,,0,0,0,0,0,0,0,0,0
natalialledo,natalialledo,,13,0,2,2,0,2300,0,2,2
COFERferrol,COFERferrol,,2,0,2,2,0,2301,0,2,2
MujeresPM_Event,MujeresPM_Event,,12,0,1,1,0,2302,0,1,1
jcyl,jcyl,,3,7,0,7,0,796,7,0,7
RevistaViaLibre,RevistaViaLibre,,13,1,2,3,0,1087,1,2,3
Marian_Virtua,Marian_Virtua,,3,0,3,3,0,2303,0,3,3
MadridNetwork,MadridNetwork,,9,2,1,3,0,204,2,1,3
WayraES,WayraES,,4,3,1,4,0,149,3,1,4
micheleangelo13,micheleangelo13,,0,0,0,0,0,0,0,0,0
Dronsap,Dronsap,,0,0,0,0,0,0,0,0,0
SoySanchinflas,SoySanchinflas,,0,0,0,0,0,0,0,0,0
eizayeisa,eizayeisa,,0,0,0,0,0,0,0,0,0
CatDespoblacion,CatDespoblacion,,0,0,0,0,0,0,0,0,0
LizaMonkovitov,LizaMonkovitov,,6,0,2,2,0,2304,0,2,2
pisasa1951,pisasa1951,,0,0,0,0,0,0,0,0,0
mermaidlade,mermaidlade,,0,0,0,0,0,0,0,0,0
RosaCanyadell,RosaCanyadell,,0,0,0,0,0,0,0,0,0
EvaPiera_Madrid,EvaPiera_Madrid,,14,1,1,2,0,934,1,1,2
jcgalindo_,jcgalindo_,,5,0,3,3,0,2305,0,3,3
kikon_r,kikon_r,,0,0,0,0,0,0,0,0,0
pastoradelgado1,pastoradelgado1,,0,0,0,0,0,0,0,0,0
IkasPortugalete,IkasPortugalete,,0,0,3,3,0,2306,0,3,3
fenaer2,fenaer2,,11,2,1,3,0,858,2,1,3
dagope,dagope,,0,0,0,0,0,0,0,0,0
ParkinsonGandia,ParkinsonGandia,,0,0,0,0,0,0,0,0,0
CristinaCabezon,CristinaCabezon,,13,2,0,2,0,1330,2,0,2
nirosaniazul,nirosaniazul,,0,0,0,0,0,0,0,0,0
creaby_es,creaby_es,,0,0,0,0,0,0,0,0,0
Ali_inthemirrow,Ali_inthemirrow,,0,0,0,0,0,0,0,0,0
luisy_alvarez,luisy_alvarez,,0,0,0,0,0,0,0,0,0
RocanrolRadio,RocanrolRadio,,0,0,0,0,0,0,0,0,0
iaragona,iaragona,,0,0,0,0,0,0,0,0,0
A_definitivas,A_definitivas,,5,1,0,1,0,327,1,0,1
Ojupare1,Ojupare1,,0,0,0,0,0,0,0,0,0
ConstrumatBCN,ConstrumatBCN,,4,0,1,1,0,2307,0,1,1
miguelvazquez80,miguelvazquez80,,0,0,0,0,0,0,0,0,0
guillerdorron,guillerdorron,,0,0,0,0,0,0,0,0,0
kundall_App,kundall_App,,0,0,0,0,0,0,0,0,0
carmen6d,carmen6d,,1,0,1,1,0,2308,0,1,1
IESJulioPalacio,IESJulioPalacio,,0,0,0,0,0,0,0,0,0
jujo0922,jujo0922,,0,0,0,0,0,0,0,0,0
Arantxasgg,Arantxasgg,,9,0,1,1,0,2309,0,1,1
MicrosoftES,MicrosoftES,,13,2,0,2,0,2012,2,0,2
FernandoDValle,FernandoDValle,,11,1,0,1,0,2122,1,0,1
alexrubiogr,alexrubiogr,,0,0,0,0,0,0,0,0,0
Madridiario,Madridiario,,0,0,0,0,0,0,0,0,0
CEEICastellon,CEEICastellon,,8,1,1,2,0,2001,1,1,2
Portaltic,Portaltic,,4,2,0,2,0,526,2,0,2
fcpsocialmedia,fcpsocialmedia,,9,5,1,6,0,278,5,1,6
SantiRey_TICs,SantiRey_TICs,,0,0,0,0,0,0,0,0,0
MartinezSoliman,MartinezSoliman,,0,0,0,0,0,0,0,0,0
LugoconGonzalo,LugoconGonzalo,,0,0,0,0,0,0,0,0,0
NMarcosH,NMarcosH,,0,0,0,0,0,0,0,0,0
etorrescuideiru,etorrescuideiru,,0,0,0,0,0,0,0,0,0
tommy_chav,tommy_chav,,0,0,0,0,0,0,0,0,0
siliconspain,siliconspain,,1,1,0,1,0,1262,1,0,1
Cyberfrancis,Cyberfrancis,,0,0,0,0,0,0,0,0,0
mallorcadiario,mallorcadiario,,0,0,0,0,0,0,0,0,0
sansecomunica,sansecomunica,,16,0,2,2,0,2310,0,2,2
TomasArrietaAGE,TomasArrietaAGE,,9,2,0,2,0,8,2,0,2
jhdez32,jhdez32,,0,0,0,0,0,0,0,0,0
ArrowECSSpain,ArrowECSSpain,,0,0,0,0,0,0,0,0,0
ana_ddhh,ana_ddhh,,0,0,0,0,0,0,0,0,0
get_give2,get_give2,,9,2,6,8,0,321,2,6,8
Sonia_vSa,Sonia_vSa,,6,0,2,2,0,2311,0,2,2
SigmaRail,SigmaRail,,0,0,0,0,0,0,0,0,0
WomANDigital_,WomANDigital_,,13,2,0,2,0,210,2,0,2
rafallanesripol,rafallanesripol,,0,0,0,0,0,0,0,0,0
Guiarteytu,Guiarteytu,,0,0,0,0,0,0,0,0,0
MiguelCordobaP,MiguelCordobaP,,0,0,0,0,0,0,0,0,0
EFEKEZE,EFEKEZE,,3,1,0,1,0,1348,1,0,1
PPSenado,PPSenado,,3,3,0,3,0,1777,3,0,3
VanesaCR,VanesaCR,,0,0,2,2,0,2312,0,2,2
EstherBorao,EstherBorao,,16,7,2,9,0,98,7,2,9
MacarenaVivarL,MacarenaVivarL,,0,0,0,0,0,0,0,0,0
CiberEleganzaIT,CiberEleganzaIT,,15,1,2,3,0,641,1,2,3
manu_atm4,manu_atm4,,0,0,0,0,0,0,0,0,0
soy_vegadense,soy_vegadense,,0,0,0,0,0,0,0,0,0
iata_csic,iata_csic,,0,0,0,0,0,0,0,0,0
martaGayubo,martaGayubo,,9,4,0,4,0,358,4,0,4
WeirdMarket,WeirdMarket,,0,0,0,0,0,0,0,0,0
AltairKosh,AltairKosh,,0,0,0,0,0,0,0,0,0
ua_emprende,ua_emprende,,2,3,1,4,0,1712,3,1,4
ComisionEuropea,ComisionEuropea,,0,8,0,8,0,624,8,0,8
charly_molina,charly_molina,,0,0,0,0,0,0,0,0,0
FAPMI,FAPMI,,0,0,0,0,0,0,0,0,0
ORH_RH,ORH_RH,,8,1,2,3,0,2313,1,2,3
DANIELSENDA,DANIELSENDA,,0,0,0,0,0,0,0,0,0
SPOUG_es,SPOUG_es,,14,0,1,1,0,2314,0,1,1
IcomEsp,IcomEsp,,1,4,1,5,0,167,4,1,5
Daniel_Ripa,Daniel_Ripa,,0,0,0,0,0,0,0,0,0
neusi8,neusi8,,0,0,0,0,0,0,0,0,0
robhor,robhor,,0,0,0,0,0,0,0,0,0
Jmmez,Jmmez,,0,0,0,0,0,0,0,0,0
CGGaucin,CGGaucin,,0,0,0,0,0,0,0,0,0
aporqueras,aporqueras,,6,1,0,1,0,1435,1,0,1
monicaasturias,monicaasturias,,0,0,0,0,0,0,0,0,0
zonaretiro,zonaretiro,,0,0,0,0,0,0,0,0,0
abecarub,abecarub,,0,0,0,0,0,0,0,0,0
mjpartera,mjpartera,,0,0,0,0,0,0,0,0,0
PSOEValencia,PSOEValencia,,10,3,0,3,0,371,3,0,3
mallorqueta35,mallorqueta35,,0,0,0,0,0,0,0,0,0
XavieGastaminza,XavieGastaminza,,0,0,0,0,0,0,0,0,0
igrgavilan,igrgavilan,,0,0,0,0,0,0,0,0,0
adrianblanco78,adrianblanco78,,0,0,0,0,0,0,0,0,0
AlicanteFutura,AlicanteFutura,,1,5,4,9,0,303,5,4,9
AeitMadrid,AeitMadrid,,0,0,0,0,0,0,0,0,0
mnavarrobermejo,mnavarrobermejo,,16,0,2,2,0,2315,0,2,2
mester3,mester3,,0,0,0,0,0,0,0,0,0
AAC_GD,AAC_GD,,0,0,0,0,0,0,0,0,0
CSSresearchteam,CSSresearchteam,,0,0,0,0,0,0,0,0,0
psoeburgos,psoeburgos,,13,0,2,2,0,2316,0,2,2
CarmenCampillos,CarmenCampillos,,1,0,2,2,0,2317,0,2,2
Fund_Laboral,Fund_Laboral,,4,3,2,5,0,177,3,2,5
CamaleonMurcian,CamaleonMurcian,,0,0,0,0,0,0,0,0,0
zeun981,zeun981,,15,0,3,3,0,2318,0,3,3
VictorJ_B_S,VictorJ_B_S,,0,0,0,0,0,0,0,0,0
SrJCLORENZO,SrJCLORENZO,,0,0,0,0,0,0,0,0,0
danirebollo,danirebollo,,0,0,0,0,0,0,0,0,0
EFEnoticias,EFEnoticias,,4,2,0,2,0,525,2,0,2
Ferfersix,Ferfersix,,0,0,0,0,0,0,0,0,0
eherraiz,eherraiz,,0,0,0,0,0,0,0,0,0
CristinaPlumed,CristinaPlumed,,0,0,0,0,0,0,0,0,0
digital_magma,digital_magma,,16,0,2,2,0,2319,0,2,2
CienciaRTVE,CienciaRTVE,,0,0,0,0,0,0,0,0,0
eormaechea,eormaechea,,9,0,2,2,0,2320,0,2,2
cstarragonaprov,cstarragonaprov,,4,0,2,2,0,2321,0,2,2
ReasonWhy,ReasonWhy,,9,1,0,1,0,1433,1,0,1
payalusta,payalusta,,16,0,2,2,0,2322,0,2,2
Juan_A_Lleo,Juan_A_Lleo,,0,0,0,0,0,0,0,0,0
alcoleamolina,alcoleamolina,,0,0,0,0,0,0,0,0,0
Adrianlopezgue,Adrianlopezgue,,0,0,0,0,0,0,0,0,0
monsancle,monsancle,,0,0,0,0,0,0,0,0,0
careigosa,careigosa,,0,0,0,0,0,0,0,0,0
miriam_poves,miriam_poves,,0,0,0,0,0,0,0,0,0
NanoCINN,NanoCINN,,0,0,0,0,0,0,0,0,0
framos_ce,framos_ce,,0,0,0,0,0,0,0,0,0
bdiCom,bdiCom,,0,0,0,0,0,0,0,0,0
CristinaCinca,CristinaCinca,,0,0,0,0,0,0,0,0,0
pacoperezbes,pacoperezbes,,9,2,3,5,0,2287,2,3,5
Sgonzalezanta,Sgonzalezanta,,0,0,0,0,0,0,0,0,0
EstrellaFlores9,EstrellaFlores9,,0,0,0,0,0,0,0,0,0
bicheando6,bicheando6,,0,0,0,0,0,0,0,0,0
sasha672,sasha672,,0,0,0,0,0,0,0,0,0
